location_PK,DIVISION,LONG_WGS84,LAT_WGS84
194,D23,-79.5586388586282,43.6942459837147
195,D23,-79.5837975724606,43.7468096778158
196,D14,-79.4005959331333,43.6457306850331
197,D31,-79.4831069468058,43.7311585485668
198,D32,-79.4345929909533,43.7312275588607
199,D31,-79.4936747942309,43.7652636567316
200,D42,-79.2812848976377,43.7754433406183
201,D32,-79.396512779876,43.7767266945328
202,D31,-79.5640331134427,43.7561369044842
203,D42,-79.2427249698138,43.7891635825261
204,D53,-79.4226700091564,43.703844073403
205,D13,-79.4151644382123,43.6783415231423
206,D22,-79.516012730746,43.6193510302164
207,D52,-79.3807069451267,43.6521346912383
208,D43,-79.1755635011794,43.7896238867992
209,D22,-79.5279780860561,43.6671237705682
210,D43,-79.2447361579267,43.7447847776122
211,D43,-79.1848964054359,43.7648811019153
212,D51,-79.3737671550415,43.6672884064532
213,D14,-79.4150070283297,43.6414323832981
214,D53,-79.4098556309976,43.7013175975594
215,D51,-79.374933648657,43.6511790902827
216,D32,-79.4115541917736,43.7639944873769
217,D51,-79.3751631482326,43.6503647894684
218,D52,-79.3809129463861,43.6563247954285
219,D32,-79.386312916672,43.759119389106
220,D53,-79.3906181570056,43.7096313131793
221,D53,-79.4007283438606,43.6732820154063
222,D12,-79.4832739786703,43.6934246812123
223,D32,-79.4192035266417,43.7946181122773
224,D42,-79.270376433662,43.8071971576302
225,D31,-79.4900721176288,43.7598228640343
226,D31,-79.5177062123027,43.7589951861319
227,D54,-79.3562926025536,43.6859787790795
228,D43,-79.2320400725878,43.7430304812738
229,D52,-79.3840092445827,43.6564307955346
230,D11,-79.4717799191489,43.6521280415761
231,D43,-79.229824955242,43.7318044885182
232,D32,-79.4207651165412,43.7272827666892
233,D14,-79.4243679252094,43.6430797875642
234,D41,-79.2553837453173,43.7483052757826
235,D43,-79.2612921387278,43.7700331623519
236,D43,-79.2253905737804,43.7597983048312
237,D32,-79.4018608128964,43.7506441886787
238,D23,-79.6003607304057,43.6853366969873
239,D41,-79.2742770751929,43.6980721227171
240,D43,-79.220327869653,43.7359934888912
241,D53,-79.4008010393577,43.7077791978193
242,D52,-79.3934690417495,43.6591934988982
243,D14,-79.407466837145,43.6659082100516
244,D22,-79.5272641942207,43.6503892126017
245,D52,-79.3807973433557,43.649888388992
246,D13,-79.4493252847796,43.6958937659173
247,D32,-79.4540108569343,43.7886928380657
248,D51,-79.3667246550451,43.653925293029
249,D33,-79.3638069327553,43.7922266391612
250,D22,-79.5000111458073,43.607325071712
251,D51,-79.3768430563389,43.67235631146
252,D55,-79.3513491718331,43.662445304993
253,D12,-79.4754495721248,43.6972322697198
254,D11,-79.4659371216803,43.6609815461786
255,D12,-79.505284642677,43.7084272464395
256,D13,-79.4510988795545,43.6979042632181
257,D32,-79.401962009839,43.762487088106
258,D32,-79.4312623887745,43.7258179610861
259,D14,-79.3996523335368,43.6480768871805
260,D41,-79.2853201911481,43.7685220354737
261,D42,-79.2131119154567,43.8254799886251
262,D41,-79.2789230994044,43.7328876662652
263,D14,-79.4324368225198,43.6396742861478
264,D12,-79.5340908343056,43.7135286357339
265,D31,-79.5650625819845,43.7480840827706
266,D43,-79.1740645094831,43.765255309383
267,D33,-79.3497623837897,43.8003882999286
268,D53,-79.3954249454667,43.6718984132118
269,D55,-79.3202823271071,43.6753296989369
270,D22,-79.5077519959708,43.6481642688866
271,D52,-79.3854283402684,43.6389884774233
272,D13,-79.4665871474562,43.7114208537542
273,D32,-79.4366246437328,43.7664116074502
274,D12,-79.4630393170548,43.6735800342549
275,D22,-79.4974977246763,43.6178307042667
276,D14,-79.4058459342753,43.6586786006403
277,D55,-79.314348340739,43.6825714231153
278,D43,-79.194667304213,43.761980293098
279,D55,-79.2978952543075,43.6890547238489
280,D32,-79.4111559981928,43.7623545876522
281,D33,-79.3045111644458,43.7291966471727
282,D22,-79.4892285216655,43.6164612390451
283,D41,-79.2790125645298,43.6868129359099
284,D52,-79.3932779373831,43.6484030875067
285,D11,-79.4353339220624,43.6598607107425
286,D11,-79.484973813111,43.644896837526
287,D14,-79.3981419342902,43.646230385334
288,D53,-79.3810687666856,43.7205738093963
289,D43,-79.1894392051989,43.7676907962748
290,D33,-79.3331573621976,43.7604327169569
291,D51,-79.3723764526907,43.6581656972694
292,D32,-79.4504734127459,43.7206602561378
293,D33,-79.359781831705,43.790043332721
294,D43,-79.1870439082118,43.7710124954266
295,D51,-79.3669402557577,43.6564944955982
296,D43,-79.204963406117,43.782596196216
297,D12,-79.4720285755953,43.6965771710983
298,D11,-79.4468512198132,43.6646300206564
299,D11,-79.4562589199889,43.6714984330442
300,D41,-79.2939250659031,43.7091980914311
301,D32,-79.3975621789055,43.7793074986276
302,D43,-79.2306685014517,43.7735145128066
303,D31,-79.5120264170713,43.7566049844958
304,D41,-79.2543543916594,43.6991226291678
305,D54,-79.3025686584766,43.7120552804284
306,D41,-79.2520513347602,43.7358646818643
307,D23,-79.6039050651308,43.7436317599931
308,D55,-79.2870431539702,43.6746722433498
309,D33,-79.3473084554628,43.7617385148954
310,D22,-79.5272116136032,43.594929082709
311,D43,-79.2240609347179,43.7556863955876
312,D51,-79.3733324528053,43.660421299525
313,D51,-79.3783041481032,43.6562583953621
314,D31,-79.5147305161365,43.7672126887093
315,D14,-79.4089505322682,43.6562226983101
316,D32,-79.4416631720836,43.7685831493489
317,D51,-79.3742757498698,43.6535016926053
318,D31,-79.5088930200227,43.7645500893321
319,D12,-79.4700370996286,43.6845505024933
320,D52,-79.3799562462733,43.6540727931765
321,D22,-79.5051891598214,43.6034980449966
322,D14,-79.4332663222433,43.6377404838459
323,D54,-79.3106995514096,43.7083709854572
324,D11,-79.5034783006079,43.6638862321324
325,D32,-79.3886130908304,43.7460748860368
326,D42,-79.2049087993723,43.8181442469352
327,D51,-79.3560777665786,43.6616564016588
328,D43,-79.2089933901068,43.745156190373
329,D33,-79.3165844704993,43.7538733224684
330,D54,-79.3349477263428,43.7187265523928
331,D54,-79.3341700284997,43.7149876627553
332,D53,-79.387842949732,43.6728683130903
333,D33,-79.3035574640454,43.7266886511524
334,D43,-79.1907063087275,43.7736171925048
335,D51,-79.3682473531458,43.6512728903765
336,D22,-79.502621715766,43.6263327083827
337,D41,-79.2737096107164,43.7375735681263
338,D31,-79.5086095440153,43.7208566464396
339,D32,-79.4519068121856,43.7526836864835
340,D43,-79.2562090452191,43.772267867138
341,D53,-79.3989813414045,43.709588497286
342,D42,-79.3047114802163,43.7816444351148
343,D42,-79.2155832782575,43.8077942990235
344,D33,-79.3175581715835,43.7630380223097
345,D51,-79.373540452842,43.6609474000511
346,D33,-79.3632274223689,43.7834731085232
347,D33,-79.3540861395207,43.779940511896
348,D31,-79.5028846081622,43.7680150770798
349,D22,-79.5077611952578,43.6595515073296
350,D33,-79.3783603173623,43.7688353922079
351,D54,-79.3020750637615,43.7230556582825
352,D11,-79.4709848142632,43.6424912163988
353,D31,-79.4981830011394,43.7654529659927
354,D12,-79.4808061394112,43.7204974472817
355,D53,-79.3435904222445,43.7074162801405
356,D32,-79.4159903445941,43.7816329965267
357,D14,-79.4093187360722,43.6655275098513
358,D53,-79.3720637879703,43.712099846225
359,D53,-79.3898876533871,43.6778365244534
360,D41,-79.3180857719109,43.7645247223174
361,D43,-79.2377192560957,43.7378328818678
362,D23,-79.5521509563583,43.695789676787
363,D22,-79.524481284784,43.6794630009668
364,D32,-79.4669164568278,43.7688473713894
365,D41,-79.2935941811682,43.7673128282519
366,D51,-79.3717291559044,43.6665121056158
367,D12,-79.5056819747605,43.6912208771572
368,D22,-79.5425128861792,43.6756425688025
369,D23,-79.5684260109319,43.6757089187099
370,D14,-79.4415525194813,43.6366343851332
371,D33,-79.3645344303658,43.7919849366551
372,D42,-79.2760280098597,43.7859363567169
373,D51,-79.3850327474512,43.6660597051634
374,D54,-79.3280755341621,43.7156249646203
375,D53,-79.394824947275,43.6750826170976
376,D32,-79.4061764626905,43.7764026926466
377,D14,-79.40017523593,43.6579719997348
378,D22,-79.5900484035177,43.64550849335
379,D54,-79.3552530082966,43.6885433894433
380,D23,-79.5864469208843,43.697118555825
381,D43,-79.2498298726944,43.7725384763214
382,D23,-79.5933074633637,43.7417808708333
383,D22,-79.5266661568549,43.6058567909722
384,D32,-79.4178112246119,43.7889715027151
385,D22,-79.489875227329,43.6121475291413
386,D51,-79.375862051124,43.6604365995404
387,D55,-79.3484235722772,43.6586895998125
388,D54,-79.3132672448704,43.6914872170794
389,D32,-79.4149933364304,43.7857882991215
390,D43,-79.2528944536773,43.7514635748784
391,D43,-79.1946522949809,43.749415895965
392,D41,-79.2723999892281,43.7124408015307
393,D13,-79.4473655995255,43.6886066814838
394,D51,-79.3709105575327,43.6679100074196
395,D51,-79.3785193491588,43.6598556989595
396,D51,-79.3749262530438,43.6643246034283
397,D54,-79.3236312329403,43.683365213166
398,D13,-79.4541539918591,43.6913220737495
399,D51,-79.3728354505733,43.6527314918352
400,D52,-79.3909577411346,43.6560347951385
401,D43,-79.2403422268998,43.718164098665
402,D33,-79.3104257700664,43.7397841327143
403,D33,-79.3445522593263,43.7666847178402
404,D43,-79.2196862877574,43.7450174857257
405,D31,-79.5131838452821,43.725526649875
406,D55,-79.3120676390173,43.678513017559
407,D31,-79.5052488136785,43.766232282638
408,D43,-79.1872084990986,43.753258503203
409,D41,-79.2894925740575,43.7146639834543
410,D43,-79.2543894646465,43.7616029728058
411,D43,-79.245049654728,43.7432219777845
412,D32,-79.4466811077272,43.7487427671494
413,D23,-79.5200549739991,43.6920641818674
414,D43,-79.1943439807371,43.7892721934831
415,D22,-79.57688339123,43.6339945249911
416,D11,-79.4706331138153,43.6378739084407
417,D55,-79.3001578511043,43.6839704299225
418,D42,-79.2937043051023,43.7957662023007
419,D42,-79.1990546685711,43.8002900921876
420,D43,-79.2201086098372,43.7703830158324
421,D51,-79.3635329600347,43.6613700004737
422,D54,-79.2994577580488,43.7028615004159
423,D42,-79.1997594697721,43.8019689919446
424,D42,-79.2209516747056,43.8056433004249
425,D41,-79.2859422911817,43.7715872357147
426,D22,-79.504148362146,43.6010268482063
427,D23,-79.5870864711841,43.7484851754106
428,D52,-79.3864233417544,43.6533599924637
429,D32,-79.4155662486542,43.7797643963348
430,D52,-79.3837284444395,43.6557204948242
431,D12,-79.4658580920544,43.690369085209
432,D31,-79.5006416109289,43.7763217804559
433,D41,-79.2640750313549,43.7458265727809
434,D51,-79.375760548767,43.6531626922663
435,D23,-79.6200343886923,43.7229452105066
436,D41,-79.2723232803125,43.7025326174998
437,D43,-79.2536191502364,43.7743710695778
438,D42,-79.156705544716,43.8015042698238
439,D23,-79.5308530764543,43.6918622842442
440,D53,-79.3680831991358,43.6999234757433
441,D55,-79.3531981774699,43.6697040222706
442,D42,-79.3198960976276,43.8105949386566
443,D42,-79.1706897014045,43.8034361864679
444,D51,-79.3845627472281,43.6649204040241
445,D13,-79.4285815946578,43.7141998644958
446,D22,-79.5275415080711,43.622795614759
447,D42,-79.3341629211592,43.8117563431292
448,D33,-79.3410249229849,43.7376811116366
449,D55,-79.3307823959409,43.6603254397122
450,D23,-79.584959664527,43.6783367669192
451,D11,-79.4711077172138,43.6717745442173
452,D12,-79.4909062837498,43.6875692873212
453,D53,-79.409880024661,43.7188441735953
454,D13,-79.418309234934,43.6832234202783
455,D31,-79.5177211119703,43.7572299852011
456,D53,-79.3598002058392,43.7146273621685
457,D12,-79.4702881030434,43.6822303096649
458,D33,-79.3689178428384,43.7939654529957
459,D11,-79.4430333192819,43.659218312715
460,D43,-79.1828486083702,43.7691525997965
461,D12,-79.4901520660717,43.6964369699852
462,D33,-79.3250009676643,43.7775816231001
463,D52,-79.3817052433795,43.6518894909931
464,D51,-79.3741298478007,43.6492587883624
465,D22,-79.5081953686041,43.6016825297574
466,D42,-79.3201542971729,43.8199430801472
467,D54,-79.3247289351048,43.7237244453681
468,D32,-79.438230979314,43.7302779549956
469,D33,-79.357612736252,43.7793578091565
470,D31,-79.5421136971722,43.7508515842792
471,D55,-79.2898621573693,43.6838640340489
472,D43,-79.2372522618005,43.7412462797479
473,D22,-79.4915774065663,43.6388399994265
474,D51,-79.3730425539231,43.663195202299
475,D33,-79.3433567576201,43.7750289157603
476,D51,-79.3746654542882,43.6670941062091
477,D32,-79.4556138059201,43.718279055504
478,D14,-79.3988276337227,43.6414229805267
479,D51,-79.3672909533599,43.6490442881479
480,D55,-79.3405895843192,43.6622735216002
481,D51,-79.3656152603307,43.6665298056335
482,D33,-79.3289253623152,43.7563840180465
483,D32,-79.4194171294819,43.7954764142091
484,D51,-79.3662733574343,43.6601069992107
485,D11,-79.4464539206252,43.6667239228586
486,D13,-79.4131739385496,43.6865524201314
487,D22,-79.531193095116,43.6460745790505
488,D51,-79.3643572634455,43.6683211092891
489,D31,-79.5327816985659,43.7494831794038
490,D42,-79.2784971064416,43.7853669536918
491,D13,-79.4275214187795,43.686858798571
492,D41,-79.2585055462757,43.7528547732003
493,D31,-79.552933794057,43.7514449873754
494,D52,-79.3876948464278,43.6656518047555
495,D42,-79.2768261043805,43.7822954458748
496,D13,-79.4573983014095,43.684942991842
497,D41,-79.2535525961386,43.7025753237066
498,D42,-79.3060751710095,43.7729442202282
499,D54,-79.3182144388069,43.6845192198793
500,D43,-79.2619419156913,43.7758260566351
501,D42,-79.286401113515,43.7965648086376
502,D33,-79.3429690133877,43.7287825225813
503,D43,-79.2188295164748,43.7673178171096
504,D51,-79.3763691480583,43.6522536913574
505,D54,-79.3157209433262,43.6924868152795
506,D54,-79.3048289573718,43.7168627688324
507,D31,-79.4836777436211,43.7262896468864
508,D42,-79.2894628955425,43.7857641505343
509,D31,-79.4797090459625,43.7297115492171
510,D33,-79.3743681512798,43.7951165639334
511,D53,-79.3682625931071,43.715695648177
512,D55,-79.3292984150421,43.6740621820501
513,D31,-79.5323828987917,43.7491733791571
514,D33,-79.3276964650443,43.7606775192905
515,D41,-79.2617120223127,43.7365051791847
516,D41,-79.248072441376,43.7366919813127
517,D32,-79.4136386322153,43.7878394008615
518,D22,-79.5118399873302,43.6809468052367
519,D42,-79.2174185113257,43.8248980890142
520,D23,-79.5408386553703,43.7006969770218
521,D42,-79.2588139359484,43.7896440676407
522,D23,-79.5843508749084,43.6774150628525
523,D51,-79.3700991535413,43.6561628952666
524,D11,-79.4750999270449,43.6576373678354
525,D23,-79.5883877172757,43.7026180248864
526,D32,-79.4632272383047,43.7122400540084
527,D54,-79.2925060595273,43.6928626205279
528,D22,-79.5225721072505,43.5941793914776
529,D51,-79.3769330479008,43.6529091920128
530,D52,-79.3961399370165,43.6533363930367
531,D12,-79.5263482471615,43.7035181584288
532,D55,-79.3400772837919,43.6610596189165
533,D51,-79.3660048573904,43.6594343985382
534,D31,-79.4910509116097,43.7468511481722
535,D14,-79.4390197232931,43.6684624201649
536,D32,-79.3958050060009,43.768343288945
537,D14,-79.4011106329617,43.6469652864393
538,D51,-79.3856604479573,43.6675622067491
539,D53,-79.3795371545519,43.6723698114735
540,D55,-79.3309632098929,43.6712993711863
541,D54,-79.3470569099082,43.6847614863352
542,D22,-79.5052635647183,43.6007798428373
543,D43,-79.1867356077898,43.7702254963022
544,D33,-79.3618403290821,43.7895098295703
545,D33,-79.3630643288823,43.7908299331546
546,D42,-79.2763682127136,43.7878528640785
547,D12,-79.5254252484413,43.7030288603297
548,D31,-79.5015098070685,43.7719128766657
549,D31,-79.549065492577,43.750643884213
550,D43,-79.1683033193507,43.7752410894919
551,D55,-79.328207016451,43.6743071845949
552,D41,-79.255725321809,43.7289092875149
553,D42,-79.2193910704991,43.8023489949972
554,D22,-79.5312522884644,43.6626341468716
555,D43,-79.2397401590003,43.7415829786943
556,D12,-79.4934792791069,43.6898631806045
557,D11,-79.4462090179291,43.6387094894521
558,D52,-79.383092246615,43.6613701004739
559,D31,-79.4883985888641,43.7782709579802
560,D23,-79.5259315542686,43.7005448697005
561,D12,-79.4822488782275,43.6937188801841
562,D23,-79.5865955679968,43.7371585759502
563,D42,-79.2444030642331,43.7980174999817
564,D54,-79.341550824964,43.6908327091478
565,D23,-79.624483684081,43.7281670299017
566,D32,-79.4513062163045,43.7236570551509
567,D55,-79.3257227251726,43.6790921003394
568,D43,-79.2043656991889,43.7513643904498
569,D22,-79.5256248980306,43.6441853910797
570,D52,-79.3871014430776,43.6550077941115
571,D22,-79.4793867147194,43.6264543008106
572,D43,-79.1856630057595,43.7666183006767
573,D55,-79.2999064478506,43.6785211292526
574,D31,-79.5016779056585,43.7682665743058
575,D31,-79.5212930087279,43.7522436820966
576,D51,-79.3586853645459,43.6624291015328
577,D33,-79.3691700239082,43.7657156958658
578,D51,-79.361865858148,43.6535165926202
579,D23,-79.5173342672247,43.6946139768181
580,D12,-79.5028788512612,43.6995486594179
581,D14,-79.4266377244528,43.6370703807429
582,D31,-79.5039118609763,43.7327687825246
583,D51,-79.3762231557008,43.6707792098829
584,D55,-79.2949410564993,43.6897218239441
585,D33,-79.3741868205071,43.7697124943558
586,D32,-79.3968871792952,43.7775962958174
587,D41,-79.2872671837969,43.7269355648014
588,D43,-79.1816076078164,43.7834869886102
589,D43,-79.2362440363454,43.7219496949836
590,D14,-79.3998449342807,43.6525390924726
591,D55,-79.3354130961747,43.6655837447949
592,D12,-79.4696964893627,43.6913780833617
593,D42,-79.2843310166669,43.8110040772206
594,D54,-79.3255562342523,43.6880605140515
595,D54,-79.295723963558,43.708187992252
596,D55,-79.3192260377398,43.684282018783
597,D51,-79.3714386505948,43.6494287885324
598,D51,-79.3706843611319,43.6720055129514
599,D54,-79.2969690597414,43.7004734068512
600,D23,-79.5635888380487,43.7053978675403
601,D14,-79.4148804286,43.6531959972599
602,D41,-79.3012093836767,43.7405772410908
603,D31,-79.4882673010146,43.7640821522063
604,D14,-79.4195297268221,43.6495714941364
605,D43,-79.221275585885,43.7446100853337
606,D42,-79.2950006067358,43.8138729886363
607,D42,-79.2965118086285,43.8242507419189
608,D41,-79.2822700955946,43.769422438429
609,D51,-79.3783339514245,43.6662819053856
610,D54,-79.2969856556597,43.6912923211686
611,D31,-79.5203587127037,43.7688211840552
612,D32,-79.4628371444445,43.7315296500958
613,D14,-79.4095656301434,43.6460748881736
614,D52,-79.3874041477723,43.6684721078694
615,D54,-79.3005706634916,43.7197028659911
616,D33,-79.3266989671644,43.7746690197273
617,D51,-79.3813838496031,43.666793305897
618,D13,-79.4405489702754,43.709687957923
619,D41,-79.2883370676857,43.7012439101204
620,D52,-79.3912683363751,43.6401076791865
621,D43,-79.2110685383637,43.7628998987472
622,D54,-79.3323683217058,43.6814761966161
623,D41,-79.2474070403046,43.7352230822919
624,D23,-79.5473670491084,43.6999071713326
625,D51,-79.3801027493832,43.6636958027995
626,D53,-79.3968254473333,43.7070787069803
627,D13,-79.4197148156317,43.6997329817292
628,D51,-79.3756139478999,43.6502681893718
629,D31,-79.5100376429375,43.7176936464395
630,D14,-79.4247601255587,43.6597759071332
631,D55,-79.3515576689868,43.6584885977166
632,D41,-79.3062249806638,43.7472334319488
633,D43,-79.2293513351345,43.7569141949464
634,D14,-79.4052903315685,43.6362117759242
635,D53,-79.3771097794335,43.7110870374844
636,D54,-79.3239564331137,43.6841623131323
637,D51,-79.3692677533378,43.6538895929933
638,D43,-79.2503008653807,43.7751524746187
639,D52,-79.4010412392959,43.6659355081336
640,D42,-79.3123016941932,43.7974829033198
641,D14,-79.4255410248184,43.6514432967633
642,D14,-79.4141529286143,43.6391704808007
643,D11,-79.4529489156825,43.658204314914
644,D52,-79.3848586449889,43.6584985976024
645,D41,-79.2625400113742,43.7258370895062
646,D33,-79.3594982404818,43.7733450049187
647,D14,-79.40132573289,43.635210774414
648,D31,-79.5323335766286,43.7324150340535
649,D52,-79.39588663572,43.6478509869546
650,D53,-79.3978895427986,43.6692525106486
651,D12,-79.4876212709472,43.6952413739302
652,D52,-79.3965444370748,43.6543204942667
653,D23,-79.6022954813918,43.755686154402
654,D42,-79.3004565010265,43.8089087580874
655,D55,-79.3227233311994,43.6812180094217
656,D14,-79.4065960311332,43.6466701879727
657,D54,-79.3125046487745,43.705846089917
658,D14,-79.4014108328617,43.6477172872914
659,D31,-79.5007536107593,43.7633703734738
660,D31,-79.5188114129956,43.7619125867231
661,D14,-79.4188458270501,43.6441696873932
662,D51,-79.3564733650767,43.6599969994714
663,D54,-79.3389745190257,43.6845159954609
664,D53,-79.3914128535774,43.7117350066812
665,D43,-79.2220907654902,43.7342009894985
666,D41,-79.286535362731,43.6916298259123
667,D55,-79.320555134971,43.6824467151796
668,D14,-79.4236871254363,43.6518078969742
669,D42,-79.2598033408571,43.7920585725108
670,D22,-79.5382381246296,43.6056689946305
671,D51,-79.37100285365,43.6582965974003
672,D32,-79.4552451423518,43.7588729392524
673,D51,-79.375842053157,43.6664956055993
674,D13,-79.4570370392729,43.7101577548672
675,D14,-79.4047819326258,43.652665893742
676,D31,-79.5452167930766,43.747876081133
677,D33,-79.3318173572692,43.75225261573
678,D33,-79.3246828503387,43.7407866204611
679,D11,-79.442302422009,43.6689814214509
680,D42,-79.3255121829423,43.7972696925071
681,D52,-79.3984355400764,43.6641073054674
682,D22,-79.5306909416698,43.5909109737315
683,D53,-79.3854001515912,43.6736202132986
684,D41,-79.2637454952876,43.7108156102626
685,D51,-79.3757527552695,43.6696619087656
686,D13,-79.4288362244611,43.680974511173
687,D51,-79.3752405470602,43.6463492854529
688,D42,-79.2869898140082,43.8149338968419
689,D51,-79.382088246527,43.659098198202
690,D55,-79.3020764501584,43.6849697284584
691,D32,-79.3982792103849,43.7509371875969
692,D43,-79.2417478130185,43.7743298891943
693,D13,-79.4105386422557,43.6792227266034
694,D51,-79.3647731586812,43.660450299554
695,D41,-79.2872401633367,43.6932507230012
696,D23,-79.6169188917856,43.723747405693
697,D43,-79.2553552523204,43.7535219737089
698,D41,-79.2802959608673,43.6818692415848
699,D31,-79.5242574098528,43.7558575872321
700,D12,-79.4941474021558,43.6725846300648
701,D52,-79.3905119378378,43.6450067841104
702,D42,-79.3110383728077,43.7780205262728
703,D22,-79.4985655165431,43.624723819963
704,D12,-79.5003677646352,43.6945439685902
705,D53,-79.4293836922136,43.7176435628072
706,D43,-79.1473841374222,43.7794776754249
707,D32,-79.4509167115682,43.7723092085178
708,D51,-79.3764209558834,43.6712509103546
709,D53,-79.3978710598056,43.6907991404309
710,D52,-79.3837810414418,43.6458661849698
711,D32,-79.4599118311478,43.783955525744
712,D23,-79.6177919867938,43.7326380514104
713,D23,-79.5592059446022,43.6970763716381
714,D55,-79.3159967278804,43.6716783974626
715,D41,-79.2909040021255,43.7461769466991
716,D22,-79.5255183961803,43.647224304779
717,D41,-79.2793090202389,43.7511890560232
718,D31,-79.4784339442154,43.7280089490746
719,D14,-79.4177532323836,43.6685812141571
720,D14,-79.4327650224104,43.6574721072098
721,D14,-79.4281440249879,43.6614476099328
722,D33,-79.3599585308893,43.7529500012571
723,D23,-79.5870900924201,43.7536173825502
724,D12,-79.5113086556678,43.6983790655589
725,D14,-79.4325659250655,43.6661021160612
726,D31,-79.524304009955,43.7559841874157
727,D32,-79.4207513895615,43.7584985839933
728,D42,-79.2105976696364,43.7974119941409
729,D32,-79.4435353438946,43.7228278554976
730,D23,-79.5885060175963,43.6933454235282
731,D14,-79.4061067312964,43.6418398829792
732,D23,-79.5934862659052,43.7337981775578
733,D32,-79.4457580161255,43.7900588913059
734,D11,-79.4374586208459,43.64270769152
735,D42,-79.3070650015918,43.8006584194073
736,D22,-79.5884419431451,43.6650041030222
737,D13,-79.4200269327975,43.6827092182954
738,D53,-79.4281338961765,43.7123299647943
739,D14,-79.4077132307609,43.6464607881357
740,D51,-79.3703929599192,43.6702789107129
741,D12,-79.4752764061273,43.6786011231355
742,D51,-79.3805537533653,43.6716066107103
743,D52,-79.3949623368426,43.6504597896238
744,D32,-79.4203042875476,43.7594377842611
745,D31,-79.5308366982488,43.7418063726721
746,D41,-79.2757163621601,43.6765883483924
747,D51,-79.3728186571689,43.6692404087927
748,D14,-79.4232360255866,43.6493974940141
749,D33,-79.3076362688439,43.7368190373454
750,D13,-79.4550902844705,43.6946178686041
751,D23,-79.5870386777795,43.7509834780816
752,D42,-79.2819366018473,43.7846740492069
753,D41,-79.277008376877,43.7024143143027
754,D52,-79.3915591381257,43.6475785866822
755,D43,-79.2291190815568,43.7610060063712
756,D32,-79.3991029740078,43.7761636933388
757,D11,-79.4593496143993,43.6562907167915
758,D14,-79.4051671339307,43.6569657986738
759,D33,-79.3487063458259,43.7802599151514
760,D41,-79.2711305207001,43.7680170517316
761,D41,-79.2786926049506,43.7659902431942
762,D33,-79.3604151327472,43.7548446019447
763,D52,-79.379145444457,43.6460476851513
764,D54,-79.2952500584743,43.694596416922
765,D43,-79.2189016837165,43.7431770857176
766,D12,-79.474319600385,43.6832162077224
767,D13,-79.4524488641805,43.703821957782
768,D43,-79.2308915438519,43.7658256212549
769,D33,-79.3448204570528,43.772690415656
770,D41,-79.2812739585474,43.6768655462626
771,D23,-79.531392673325,43.6931387827221
772,D12,-79.484557510532,43.6706570408762
773,D31,-79.5415780954731,43.7482525813546
774,D52,-79.3936287364987,43.6457618848656
775,D14,-79.4003759345167,43.6539325944126
776,D42,-79.1713568057371,43.8093870860554
777,D41,-79.2681349334028,43.750614167785
778,D42,-79.2384827699187,43.8103964540089
779,D32,-79.4211646260315,43.7313815677891
780,D32,-79.4172854500919,43.7783943975026
781,D14,-79.4046775317727,43.6489637896268
782,D13,-79.4357552066523,43.6899069818865
783,D42,-79.2758951257324,43.8268914513235
784,D31,-79.5116379181576,43.7660439894482
785,D13,-79.4446670854159,43.6977162638641
786,D22,-79.5576602934122,43.6756186594206
787,D51,-79.362735059712,43.6594305985343
788,D53,-79.4207093112453,43.7073809734046
789,D51,-79.3771340489623,43.6564955955993
790,D33,-79.3135269728282,43.7530047237781
791,D33,-79.386312916672,43.759119389106
792,D31,-79.5229387115949,43.7682664819206
793,D14,-79.4158381289768,43.6602801047277
794,D11,-79.4427249190965,43.6583537117001
795,D43,-79.1974834050786,43.7589449909249
796,D54,-79.3063221548925,43.7076633883432
797,D13,-79.4617684948378,43.6886990855728
798,D23,-79.6202896870498,43.7287082302085
799,D43,-79.1948688058549,43.7665029935724
800,D52,-79.3855078408424,43.6488755879792
801,D33,-79.3387894586993,43.7593770152921
802,D54,-79.3244844376247,43.7123599741607
803,D53,-79.3904779654074,43.6986196390879
804,D52,-79.3983260357608,43.6539415940946
805,D22,-79.511970093304,43.6600544950273
806,D43,-79.1463395507739,43.7863394687763
807,D32,-79.4502085130101,43.7530584853811
808,D55,-79.3048871431996,43.6765253231767
809,D12,-79.5023196566627,43.6975875631536
810,D31,-79.5305147045284,43.7530749852252
811,D33,-79.3485064261696,43.8138855467757
812,D43,-79.2324245436311,43.7250459921574
813,D14,-79.4261867246031,43.6564478036513
814,D23,-79.5928444349599,43.6808112874203
815,D33,-79.3607706342889,43.7564355024389
816,D13,-79.4394801232006,43.6695367210955
817,D13,-79.4331161954329,43.7003069668253
818,D53,-79.4007522416375,43.6698121119444
819,D41,-79.2645939144561,43.7327801800712
820,D43,-79.2360843738563,43.7456992798553
821,D12,-79.488368707015,43.6713892364096
822,D32,-79.4265204414972,43.7379325716925
823,D41,-79.3033947842733,43.7467412351071
824,D23,-79.619031990989,43.7209888017127
825,D31,-79.5086379440495,43.7209778464395
826,D33,-79.3490456578301,43.7683649178419
827,D55,-79.3123327299446,43.6698792999711
828,D31,-79.4988505085873,43.7767401779492
829,D32,-79.401451275917,43.78173160317
830,D54,-79.3049717570482,43.7160061705823
831,D11,-79.4314440228507,43.6496455964531
832,D55,-79.3522254693816,43.6600825004664
833,D14,-79.4038091386146,43.6666595098094
834,D32,-79.3973505129414,43.7557654878337
